restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
7-ELEVEN STORE #37026A,Routine,3/15/2019,89,1634,MARKET CENTER,,75207,1634 N MARKET CENTER BLVD,3/1/2019,FY2019
7-ELEVEN STORE #39443,Routine,12/12/2019,90,9351,LBJ,,75243,9351 LBJ FRWY,12/1/2019,FY2020
7-SEVEN BEVERAGE STORE,Routine,11/25/2018,96,9500,WEBB CHAPEL,,75220,9500 WEBB CHAPEL RD,11/1/2018,FY2019
7820 THE VIRGIN OLVIE,Routine,12/29/2016,95,7508,AMBASSADOR ROW,,75247,7508 AMBASSADOR ROW,12/1/2016,FY2017
8 CLOVES,Routine,1/6/2020,87,920,HARWOOD,#180,75201,920 S HARWOOD ST #180,1/1/2020,FY2020
8TH & CORINTH FOOD MART,Routine,11/19/2019,97,200,CORINTH,,75203,200 CORINTH ST,11/1/2019,FY2020
9 RABBITS BOBA HOUSE,Routine,6/20/2019,84,2546,ROYAL,,75229,2546 ROYAL LN,6/1/2019,FY2019
99 CENTS ONLY,Routine,12/6/2019,95,13444,PRESTON,,75240,13444 PRESTON RD,12/1/2019,FY2020
99 CENTS ONLY,Routine,10/18/2018,99,3632,FRANKFORD,,75287,3632 FRANKFORD RD,10/1/2018,FY2019
99 CENTS ONLY STORE,Routine,5/9/2019,96,9009,BRUTON,#426,752172042,9009 BRUTON RD #426,5/1/2019,FY2019
99 CENTS ONLY STORE #2845,Routine,3/1/2019,86,4500,LIVE OAK,,75204,4500 LIVE OAK ST,3/1/2019,FY2019
A & A MART,Routine,5/14/2019,81,309,MARSALIS,,75203,309 S MARSALIS AVE,5/1/2019,FY2019
A & J BAKERY,Routine,4/30/2019,92,3515,OAK LAWN,,75219,3515 OAK LAWN AVE,4/1/2019,FY2019
A & K MART,Routine,2/7/2019,98,5723,SINGLETON,,75212,5723 SINGLETON BLVD,2/1/2019,FY2019
A 1 FOOD STORE,Routine,4/11/2017,97,2938,STOREY,,75220,2938 STOREY LN,4/1/2017,FY2017
A AND A'S QUICKSTOP,Routine,12/11/2019,90,4307,DUNCANVILLE,#101,75236,4307 DUNCANVILLE RD #101,12/1/2019,FY2020
A DONUT,Routine,12/20/2018,91,2829,WEBB CHAPEL,102A,75238,2829 WEBB CHAPEL EXT 102A,12/1/2018,FY2019
A LA CARTE CAKES AND CATE,Routine,12/4/2019,80,2750,NORTHAVEN,#304,75220,2750 NORTHAVEN RD #304,12/1/2019,FY2020
A LOUISIANA WING COMPANY,Routine,1/3/2020,89,2860,LEDBETTER,,75216,2860 E LEDBETTER DR,1/1/2020,FY2020
A MOTIONS FOOD MART,Routine,2/22/2018,80,829,CORINTH ST,,75203,829 S CORINTH ST RD,2/1/2018,FY2018
A PLUS GROCERY BEER & WINE,Routine,2/14/2019,82,4407,MOCKINGBIRD,,75209,4407 W MOCKINGBIRD LN,2/1/2019,FY2019
A SANDWICH SHOP,Routine,1/28/2019,92,8333,DOUGLAS,#C140,75225,8333 DOUGLAS AVE #C140,1/1/2019,FY2019
A STEP UP,Routine,2/27/2019,97,3720,WALNUT HILL,#115,75229,3720 WALNUT HILL LN #115,2/1/2019,FY2019
A TASTE OF WAYS CATERING,Routine,12/11/2019,97,2949,KIEST,#A,75216,2949 E KIEST BLVD #A,12/1/2019,FY2020
A TO Z FOOD MART,Routine,6/17/2019,97,2120,ST AUGUSTINE,#130,75227,2120 N ST AUGUSTINE RD #130,6/1/2019,FY2019
A W BROWN FELLOWSHIP CHURCH,Routine,10/23/2019,98,6901,WESTMORELAND,,75237,6901 S WESTMORELAND RD,10/1/2019,FY2020
A WOK EXPRESS,Routine,12/3/2019,80,10349,FERGUSON,,75228,10349 FERGUSON RD,12/1/2019,FY2020
A-MOTION FOOD MART,Routine,3/14/2019,80,829,CORINTH,,75203,829 S CORINTH,3/1/2019,FY2019
A-PLUS EXPRESS KIOSK,Routine,12/7/2017,99,1500,MARILLA,1ST,75201,1500 MARILLA ST 1ST,12/1/2017,FY2018
A.W. BROWN,Routine,11/11/2019,98,5701,REDBIRD CENTER,,75115,5701 REDBIRD CENTER DR,11/1/2019,FY2020
A&A PIZZA,Routine,9/30/2019,92,900,CORINTH,,75203,900 S CORINTH ST,9/1/2019,FY2019
A&R REVELES MEXICAN BAKERY,Routine,3/31/2019,88,2610,SYLVAN,,75212,2610 SYLVAN AVE,3/1/2019,FY2019
A+ ACADEMY,Routine,10/30/2019,97,10327,RYLIE,,75217,10327 RYLIE RD,10/1/2019,FY2020
A+ ACADEMY,Routine,9/11/2019,96,445,MASTERS,,75217,445 S MASTERS DR,9/1/2019,FY2019
A1 C STORE,Routine,10/31/2019,92,407,LAMAR,#400,75202,407 N LAMAR ST #400,10/1/2019,FY2020
AA SHELL,Routine,2/15/2019,90,11404,STEMMONS,,75229,11404 N STEMMONS FRWY,2/1/2019,FY2019
AAC #102,Routine,11/14/2019,96,14040,MONTFORT,,75240,14040 MONTFORT DR,11/1/2019,FY2020
AAC #103,Routine,11/8/2019,95,5304,ARAPAHO,,75248,5304 ARAPAHO RD,11/1/2019,FY2020
AAC #105,Routine,1/10/2017,95,14106,DALLAS,,75254,14106 DALLAS PKWY,1/1/2017,FY2017
AB WINGS,Routine,12/2/2019,91,3628,FRANKFORD,#290,75287,3628 FRANKFORD RD #290,12/1/2019,FY2020
ABACUS,Routine,3/19/2019,81,4511,MCKINNEY,,75205,4511 MCKINNEY AVE,3/1/2019,FY2019
ABBY RESTAURANT,Routine,4/13/2019,97,10788,HARRY HINES,#G-08,75220,10788 HARRY HINES BLVD #G-08,4/1/2019,FY2019
ABHIRUCHI CURRIES,Routine,3/24/2017,80,19021,MIDWAY,#200,75287,19021 MIDWAY RD #200,3/1/2017,FY2017
ABRAMS DELI,Routine,2/14/2019,88,9330,LBJ,#100,75231,9330 LBJ FRWY #100,2/1/2019,FY2019
ABRAMS FOOD & BEER WINE,Routine,5/7/2019,88,12121,ABRAMS,,75243,12121 ABRAMS RD,5/1/2019,FY2019
ABRAMS FOOD MART,Routine,7/9/2019,85,9730,ABRAMS,#114,75243,9730 ABRAMS RD #114,7/1/2019,FY2019
ABRAMS MOBIL,Routine,2/20/2019,95,6500,NORTHWEST,,75231,6500 E NORTHWEST HWY,2/1/2019,FY2019
ABUELITA PANADERIA,Routine,7/5/2018,96,3701,NORTHWEST,#186,75220,3701 W NORTHWEST HWY #186,7/1/2018,FY2018
ABUGEDA GROCERY,Routine,11/14/2019,94,12101,GREENVILLE,#107,75243,12101 GREENVILLE AVE #107,11/1/2019,FY2020
ABYSSINIA MARKET,Routine,10/3/2019,93,9191,FOREST,#1A,75243,9191 FOREST LN #1A,10/1/2019,FY2020
AC HOTEL & RESIDENCE INN (1ST FLOOR),Routine,12/19/2019,88,1712,COMMERCE,,75201,1712 COMMERCE ST,12/1/2019,FY2020
AC RESIDENCE INN BAR,Routine,12/2/2019,92,5460,JAMES TEMPLE,,75240,5460 JAMES TEMPLE DR,12/1/2019,FY2020
ACA LAS TORTAS,Routine,7/3/2019,80,4420,WORTH,,75246,4420 WORTH ST,7/1/2019,FY2019
ACADEMIA DE LA SALUD,Routine,3/6/2019,92,14215,COIT,#124,75234,14215 COIT RD #124,3/1/2019,FY2019
ACADEMY,Routine,10/25/2019,100,3303,POTTER'S HOUSE,,75236,3303 POTTER'S HOUSE WAY,10/1/2019,FY2020
ACADEMY OF DALLAS,Routine,11/14/2019,94,1030,OAK PARK,,75232,1030 OAK PARK DR,11/1/2019,FY2020
ACADEMY OF DALLAS,Routine,11/19/2019,90,2324,VERNON,,75224,2324 S VERNON AVE,11/1/2019,FY2020
ACADIA ASSISTED LIVING,Routine,6/19/2019,95,3344,FOREST,,75234,3344 FOREST LN,6/1/2019,FY2019
ACAPULCO,Routine,9/24/2019,85,300,LEDBETTER,#100,75216,300 E LEDBETTER DR #100,9/1/2019,FY2019
ACCENT FOOD SERVICE @ CHEWY INFOMART,Routine,6/19/2019,100,1950,STEMMONS,#3000,75207,1950 N STEMMONS FRWY #3000,6/1/2019,FY2019
ACCENT FOOD SERVICES,Routine,11/7/2018,97,3090,OLIVE,#400,75219,3090 OLIVE ST #400,11/1/2018,FY2019
ACCENT FOOD SERVICES,Routine,3/20/2018,99,3535,TRAVIS,,75201,3535 TRAVIS ST,3/1/2018,FY2018
ACCENT FOOD SERVICES,Routine,9/19/2017,100,2929,STEMMONS,,75247,2929 N STEMMONS FRWY,9/1/2017,FY2017
ACCENT FOOD SERVICES,Routine,9/19/2017,97,2949,STEMMONS,,75247,2949 N STEMMONS FRWY,9/1/2017,FY2017
ACCENT FOOD SERVICES,Routine,2/13/2017,100,15770,DALLAS,#102,75248,15770 DALLAS PKWY #102,2/1/2017,FY2017
ACCENT FOOD SERVICES @ CORAM PROPERTY,Routine,5/14/2019,100,17950,PRESTON,,75252,17950 PRESTON RD,5/1/2019,FY2019
ACCENT FOOD SERVICES @ DELTA COMPANIES,Routine,8/15/2019,100,3001,OLYMPUS,#500,75019,3001 OLYMPUS BLVD #500,8/1/2019,FY2019
ACCENT FOOD SERVICES @ GUENTHER-PIONEER,Routine,6/27/2019,98,4616,LANGDON,,75241,4616 LANGDON RD,6/1/2019,FY2019
ACCENT FOOD SERVICES @ JB HUNT,Routine,5/29/2019,100,5701,KIEST,,75236,5701 W KIEST BLVD,5/1/2019,FY2019
ACCENT FOOD SERVICES @ PALLET LOGISTICS,Routine,9/23/2019,100,4100,PLATINUM,,75237,4100 W PLATINUM WAY,9/1/2019,FY2019
ACCENT FOOD SERVICES @ PROPATH,Routine,6/11/2019,94,1355,RIVERBEND,,75247,1355 RIVERBEND DR,6/1/2019,FY2019
ACCENT FOOD SERVICES #1,Routine,3/19/2019,100,8840,CYPRESS WATERS,,75019,8840 CYPRESS WATERS BLVD,3/1/2019,FY2019
ACCENT FOOD SERVICES- 9TH FLOOR-TRINITY,Routine,10/2/2018,99,2525,STEMMONS,,75207,2525 N STEMMONS FRWY,10/1/2018,FY2019
ACCENT FOOD SERVICES- AIRTRON DIRECT ENERGY,Routine,8/4/2017,100,10440,OLYMPIC,,75220,10440 OLYMPIC DR,8/1/2017,FY2017
ACCENT FOOD SERVICES- AT&T DALLAS,Routine,9/19/2017,96,1460,ROUND TABLE,,75247,1460 ROUND TABLE DR,9/1/2017,FY2017
ACCENT FOOD SERVICES- BAKERY,Routine,6/26/2019,100,10741,MILLER,,75238,10741 MILLER RD,6/1/2019,FY2019
ACCENT FOOD SERVICES- HOLLANDER,Routine,8/30/2017,100,10750,DENTON,,75220,10750 DENTON DR,8/1/2017,FY2017
ACCENT FOOD SERVICES- LUXOTTICA,Routine,11/13/2019,94,2465,JOE FIELD,,75229,2465 JOE FIELD DR,11/1/2019,FY2020
ACCENT FOOD SERVICES- MILLIMAN,Routine,10/30/2018,97,10000,CENTRAL,#1500,75231,10000 N CENTRAL EXPW #1500,10/1/2018,FY2019
ACCENT FOOD SERVICES- PAJ INC,Routine,8/21/2017,98,18325,WATERVIEW,,75252,18325 WATERVIEW PKWY,8/1/2017,FY2017
ACCENT FOOD SERVICES- PILLAR COMMERCIAL,Routine,2/20/2019,96,7920,BELTLINE,,75254,7920 BELTLINE RD,2/1/2019,FY2019
ACCENT FOOD SERVICES- PILLAR NORTH CREEK,Routine,8/17/2018,100,12170,ABRAMS,,75243,12170 ABRAMS RD,8/1/2018,FY2018
ACCENT FOOD SERVICES- QUAD GRAPHIC,Routine,8/22/2017,100,6700,DENTON,,75235,6700 DENTON DR,8/1/2017,FY2017
ACCENT FOOD SERVICES- TIER REIT,Routine,4/9/2019,100,5950,SHERRY,#200,75225,5950 SHERRY LN #200,4/1/2019,FY2019
ACCENT FOOD SERVICES- TOYOTA FINANCIAL,Routine,3/20/2019,100,8951,CYPRESS WATERS,#300,75019,8951 CYPRESS WATERS BLVD #300,3/1/2019,FY2019
ACCENT FOOD SERVICES- TRANSWESTERN,Routine,6/21/2019,97,4514,COLE,,75205,4514 COLE AVE,6/1/2019,FY2019
ACCENT FOOD SERVICES- ULTA,Routine,3/6/2019,97,4786,MOUNTAIN CREEK,,75236,4786 MOUNTAIN CREEK PKWY,3/1/2019,FY2019
ACCENT FOOD SERVICES- WEST DALE,Routine,7/22/2019,93,3100,MONTICELLO,#900,75205,3100 MONTICELLO AVE #900,7/1/2019,FY2019
ACCENT FOOD SERVICES- WHITE WAVE FOODS,Routine,10/2/2018,100,3333,DAN MORTON,,75236,3333 DAN MORTON DR,10/1/2018,FY2019
ACCENT FOOD SERVICES- XYLEM INC,Routine,12/8/2017,100,10661,NEWKIRK,,75220,10661 NEWKIRK ST,12/1/2017,FY2018
ACCENT FOOD SERVICES-GRANITE LEE,Routine,6/21/2019,97,3333,LEE PARK WAY,,75219,3333 LEE PARK WAY,6/1/2019,FY2019
ACCENT FOOD SERVICES-THE PRESBYTERIAN DALLAS,Routine,1/10/2020,97,8200,WALNUT HILL H12075,,75231,8200 WALNUT HILL H12075 LN,1/1/2020,FY2020
ACCENT FOOD SERVICES-TX INST FOR SURGERY,Routine,3/12/2019,96,7115,GREENVILLE,215,75231,7115 GREENVILLE AVE 215,3/1/2019,FY2019
ACENSION COFFEE ROASTERS LP,Routine,1/8/2019,97,2500,FARRINGTON,#180,75207,2500 FARRINGTON ST #180,1/1/2019,FY2019
ACTION NUTRITION,Routine,10/19/2016,90,3701,NORTHWEST,#250,75220,3701 W NORTHWEST HWY #250,10/1/2016,FY2017
ACTON ELEMENTARY SCHOOL,Routine,9/19/2019,100,7095,WHEATLAND,,75249,7095 W WHEATLAND RD,9/1/2019,FY2019
ACTON ELEMENTARY SCHOOL,Routine,11/10/2017,100,9240,COUNTRY VIEW,,75249,9240 COUNTRY VIEW,11/1/2017,FY2018
ADAIR'S CAFE,Routine,11/25/2019,95,2624,COMMERCE,,75226,2624 COMMERCE ST,11/1/2019,FY2020
ADAM'S KABOB & GRILL,Routine,2/27/2019,94,8024,SPRING VALLEY,,75240,8024 SPRING VALLEY RD,2/1/2019,FY2019
ADAMS FOOD STORE,Routine,11/8/2018,80,9535,BRUTON,,75217,9535 BRUTON RD,11/1/2018,FY2019
ADAMS MARK HOTEL CONV3,Routine,9/25/2019,100,443,OLIVE,,75201,443 N OLIVE ST,9/1/2019,FY2019
ADELFA BOTELLO CALLEJO,Routine,11/21/2019,90,7817,MILITARY,,75228,7817 MILITARY PKWY,11/1/2019,FY2020
ADELLE TURNER SCHOOL,Routine,11/7/2019,90,5505,POLK,,75232,5505 S POLK ST,11/1/2019,FY2020
ADELMO'S,Routine,9/5/2019,81,5450,LOVERS,#225,75209,5450 W LOVERS LN #225,9/1/2019,FY2019
ADERRT GRILL & SALAD,Routine,8/29/2019,75,13410,PRESTON,#J,75240,13410 PRESTON RD #J,8/1/2019,FY2019
ADI'S SHELL,Routine,6/13/2019,86,2313,BUCKNER,#100,75227,2313 S BUCKNER BLVD #100,6/1/2019,FY2019
ADMIRAL #4065,Routine,2/19/2019,100,2500,VICTORY,#4065,75201,2500 VICTORY AVE ADML #4065,2/1/2019,FY2019
ADMIRAL #4111 SUITES ADMIRAL KITCHEN,Routine,8/19/2019,100,2500,VICTORY,#4111,75201,2500 VICTORY AVE ADML #4111,8/1/2019,FY2019
ADMIRAL FOH 4084,Routine,2/19/2019,98,2500,VICTORY,#4084,75201,2500 VICTORY AVE ADML #4084,2/1/2019,FY2019
ADMIRALS CONCRETE FOUNDATION CLUB,Routine,2/19/2019,100,2500,VICTORY,,75205,2500 VICTORY AVE,2/1/2019,FY2019
ADOLPHUS (CENTARY BANQUET HALL KITCHEN PANTRY 19TH FL),Routine,12/4/2019,92,1321,COMMERCE,,75202,1321 COMMERCE ST,12/1/2019,FY2020
ADORA MIDTOWN PARK (1ST FLOOR),Routine,6/25/2019,90,8130,MEADOW,,75237,8130 MEADOW RD,6/1/2019,FY2019
ADULT REHABILITATION MINISTRIES,Routine,12/6/2019,93,1128,SABINE,,75203,1128 SABINE ST,12/1/2019,FY2020
ADULT ULTIMATE DAY CARE CENTER,Routine,7/2/2019,88,3650,BUCKNER,#110A,75223,3650 N BUCKNER BLVD #110A,7/1/2019,FY2019
ADVANTAGE ACADEMY,Routine,5/16/2018,97,4009,JOSEPH HARDIN,,75236,4009 JOSEPH HARDIN DR,5/1/2018,FY2018
ADVENTURE LANDING,Routine,10/15/2019,97,17717,COIT,,75252,17717 COIT RD,10/1/2019,FY2020
AFC SUSHI,Routine,9/16/2019,98,1441,BECKLEY,,75208,1441 N BECKLEY AVE,9/1/2019,FY2019
AFC SUSHI,Routine,9/5/2019,100,1935,MEDICAL DISTRICT,,75235,1935 MEDICAL DISTRICT DR,9/1/2019,FY2019
AFC SUSHI,Routine,5/1/2019,95,3757,FOREST,,75244,3757 FOREST LN,5/1/2019,FY2019
AFC SUSHI @ ALBERTSON'S,Routine,12/5/2019,98,9540,GARLAND,#321,75206,9540 GARLAND RD #321,12/1/2019,FY2020
AFC SUSHI @ BAYLOR HEALTH CARE SYSTEM,Routine,8/21/2019,93,3500,GASTON,,75246,3500 GASTON AVE,8/1/2019,FY2019
AFC SUSHI @ ROSS TOWER CAFE,Routine,9/18/2019,100,500,AKARD,#200A,75201,500 N AKARD ST #200A,9/1/2019,FY2019
AFC SUSHI @ TOM THUMB #3570,Routine,12/11/2019,98,7331,GASTON,,75214,7331 GASTON AVE,12/1/2019,FY2020
AFC SUSHI @ TOM THUMB #3614,Routine,7/31/2019,97,315,HAMPTON,,75208,315 S HAMPTON RD,7/1/2019,FY2019
AFC SUSHI @TOM THUMB #2642,Routine,8/28/2019,100,5809,LOVERS,,75206,5809 E LOVERS LN,8/1/2019,FY2019
AFC SUSHI @TOM THUMB #3569,Routine,9/5/2019,93,3878,OAKLAWN,#180B,75219,3878 OAKLAWN AVE #180B,9/1/2019,FY2019
AFC SUSHI @TOM THUMB #3582,Routine,12/11/2019,99,18212,PRESTON,,75252,18212 PRESTON RD,12/1/2019,FY2020
AFC SUSHI @TOM THUMB #3650,Routine,10/17/2019,98,14999,PRESTON,,75254,14999 PRESTON RD,10/1/2019,FY2020
AFC SUSHI # 3608,Routine,1/3/2020,88,7700,NORTHWEST,,75225,7700 W NORTHWEST HWY,1/1/2020,FY2020
AFC SUSHI #2990,Routine,10/1/2019,100,7117,INWOOD,,75209,7117 INWOOD RD,10/1/2019,FY2020
AFRICAN AMERICAN MUSEUM,Routine,5/31/2019,100,3536,GRAND,,75210,3536 GRAND AVE,5/1/2019,FY2019
AFRICAN KITCHEN,Routine,9/20/2019,89,4515,VILLAGE FAIR,#E-4,75224,4515 VILLAGE FAIR DR #E-4,9/1/2019,FY2019
AFRIKA FUSION,Routine,12/27/2019,86,18900,DALLAS,#125,75287,18900 N DALLAS PKWY #125,12/1/2019,FY2020
AFTER 8 TO EDUCATE,Routine,6/24/2019,98,4212,GRAND,,75223,4212 E GRAND AVE,6/1/2019,FY2019
"AG FOODS, LLC",Routine,1/9/2020,84,7101,HARRY HINES,,75235,7101 HARRY HINES BLVD,1/1/2020,FY2020
AGA'S BIRYANI & BBQ,Routine,10/28/2019,80,11276,HARRY HINES,#103,75229,11276 HARRY HINES BLVD #103,10/1/2019,FY2020
AGGIES AFRICAN RESTAURANT LLC,Routine,9/4/2019,82,9205,SKILLMAN,#134,75243,9205 SKILLMAN ST #134,9/1/2019,FY2019
AGOZA GEBYA,Routine,12/16/2019,89,5528,ALPHA,#105,75240,5528 ALPHA RD #105,12/1/2019,FY2020
AGU A RAMEN BISTRO,Routine,8/28/2019,88,5331,MOCKINGBIRD,125,75206,5331 E MOCKINGBIRD 125,8/1/2019,FY2019
AGUAS FRESCAS Y MAS,Routine,11/20/2018,87,803,BEACON,#300,75223,803 S BEACON ST #300,11/1/2018,FY2019
AI GOODS,Routine,3/28/2018,92,4858,EAST GRAND,#A,75223,4858 EAST GRAND AVE #A,3/1/2018,FY2018
AI SUSHI SAKE GRILL,Routine,9/26/2019,86,4123,CEDAR SPRINGS,#102,75219,4123 CEDAR SPRINGS RD #102,9/1/2019,FY2019
AIDS INTERFAITH NETWORK,Routine,6/14/2018,90,2707,STEMMONS,#140,75207,2707 N STEMMONS FRWY #140,6/1/2018,FY2018
AIKIN ELEMENTARY,Routine,10/10/2019,97,12300,PLEASANT VALLEY,,75243,12300 PLEASANT VALLEY DR,10/1/2019,FY2020
AIN,Routine,9/24/2019,95,2600,STEMMONS,#160,75207,2600 N STEMMONS FRWY #160,9/1/2019,FY2019
AIR CULINAIRE,Routine,9/5/2019,82,8001,LEMMON,,75209,8001 LEMMON AVE,9/1/2019,FY2019
AJ DONUTS,Routine,4/19/2019,84,2231,LEDBETTER,#260,75224,2231 W LEDBETTER DR #260,4/1/2019,FY2019
AJOOMMA,Routine,1/10/2019,89,2240,ROYAL,#306,75229,2240 ROYAL LN #306,1/1/2019,FY2019
AJOOMMA SUNDAE,Routine,7/1/2019,81,2240,ROYAL,#304,75229,2240 ROYAL LN #304,7/1/2019,FY2019
AK C-STORE,Routine,1/8/2019,92,7995,LBJ,#110,75231,7995 LBJ STE #110,1/1/2019,FY2019
AKIBA YAUNEH ACADEMY,Routine,11/13/2019,95,12324,MERIT,,75251,12324 MERIT DR,11/1/2019,FY2020
AL 100,Routine,6/28/2019,97,4814,LAMAR,,75215,4814 S LAMAR ST,6/1/2019,FY2019
AL BIERNAT'S (2nd floor),Routine,12/21/2018,93,5251,SPRING VALLEY,,75254,5251 SPRING VALLEY RD,12/1/2018,FY2019
AL CHILE,Routine,12/31/2019,86,2643,HAMPTON,,75224,2643 S HAMPTON RD,12/1/2019,FY2020
AL FOOD MART/ GROCERY,Routine,12/9/2019,93,7150,CHAUCER,#108,75232,7150 CHAUCER PL #108,12/1/2019,FY2020
AL KABOB GRILL & CAFE,Follow-up,11/13/2019,80,11357,HARRY HINES,,75220,11357 HARRY HINES BLVD,11/1/2019,FY2020
AL'S PIZZERIA,Routine,9/18/2019,97,3701,NORTHWEST,#309,75220,3701 W NORTHWEST HWY #309,9/1/2019,FY2019
AL'S PIZZERIA,Routine,10/5/2018,88,3701,NORTHWEST,#309,75220,3701 W NORTHWEST HWY STE #309,10/1/2018,FY2019
ALADDIN FOOD SERVICE,Routine,8/27/2019,88,3837,SIMPSON STUART,,75241,3837 SIMPSON STUART RD,8/1/2019,FY2019
ALAMO CLUB,Routine,9/16/2019,96,1919,GREENVILLE,,75206,1919 GREENVILLE AVE,9/1/2019,FY2019
ALAMO DRAFTHOUSE BAR,Routine,12/3/2019,97,6770,ABRAMS,,75231,6770 ABRAMS,12/1/2019,FY2020
ALANKAR INC,Routine,12/26/2019,81,2600,LONE STAR,,75212,2600 LONE STAR DR,12/1/2019,FY2020
ALANKAR INC,Routine,3/28/2019,95,133,RIVERFRONT,,75207,133 N RIVERFRONT BLVD,3/1/2019,FY2019
ALBERTSON'S #4105 BAKERY,Routine,10/8/2019,97,4625,FRANKFORD,,75252,4625 FRANKFORD RD,10/1/2019,FY2020
ALBERTSON'S #4289 BAKERY,Routine,12/5/2019,98,320,CASA LINDA PLAZA,,75218,320 CASA LINDA PLAZA,12/1/2019,FY2020
ALDEEZ SPORTS BAR AND LOUNGE,Routine,8/29/2019,74,7879,SPRING VALLEY,#115,75254,7879 SPRING VALLEY RD #115,8/1/2019,FY2019
ALDI,Routine,11/20/2018,93,2440,ILLINOIS,,75233,2440 W ILLINOIS AVE,11/1/2018,FY2019
ALDI FOOD STORE,Routine,2/6/2019,92,4120,GASTON,,75246,4120 GASTON AVE,2/1/2019,FY2019
ALDI FOOD STORE,Routine,9/15/2017,96,2926,BUCKNER,,75227,2926 S BUCKNER BLVD,9/1/2017,FY2017
ALDI FOOD STORE #23,Routine,11/27/2018,97,13548,PRESTON,,75240,13548 PRESTON RD,11/1/2018,FY2019
ALDI FOOD STORE #35,Routine,10/15/2018,95,5828,ABRAMS,,75214,5828 ABRAMS RD,10/1/2018,FY2019
ALDI FOOD STORE #43,Routine,11/4/2019,97,3128,FOREST,#245,75234,3128 FOREST LN #245,11/1/2019,FY2020
ALDI FOOD STORE #50,Routine,1/15/2019,95,2505,FORT WORTH,,75211,2505 FORT WORTH AVE,1/1/2019,FY2019
ALDI GROCERY STORE,Routine,1/8/2019,97,8034,CHRYSALIS,,75237,8034 CHRYSALIS DR,1/1/2019,FY2019
ALDI TEXAS LLC #30,Routine,12/4/2018,92,9779,FOREST,#111,75243,9779 FOREST LN #111,12/1/2018,FY2019
ALEX ICE CREAM,Routine,11/14/2018,95,2800,SHARON,,75211,2800 SHARON AVE,11/1/2018,FY2019
ALEX SPENCE SCHOOL,Routine,11/20/2019,94,4001,CAPITOL,,75204,4001 CAPITOL AVE,11/1/2019,FY2020
ALEXANDRE'S,Routine,2/28/2019,100,4026,CEDAR SPRINGS,#B,75219,4026 CEDAR SPRINGS RD #B,2/1/2019,FY2019
ALFONSO'S ITALIAN RESTAUR,Routine,10/11/2019,88,718,BUCKNER,#222,75218,718 N BUCKNER BLVD #222,10/1/2019,FY2020
ALFREDO'S PIZZA & PASTA,Routine,9/18/2019,89,4043,TRINITY MILLS,#108,75252,4043 TRINITY MILLS RD #108,9/1/2019,FY2019
ALICE,Follow-up,7/10/2019,80,1623,HALL,#103,75204,1623 N HALL ST #103,7/1/2019,FY2019
ALICE HALL CATERING,Routine,1/6/2020,82,11390,GRISSON,,75234,11390 GRISSON LN,1/1/2020,FY2020
ALICE HALL CATERING (#5),Routine,7/19/2018,95,11830,WEBB CHAPEL,#1200,75231,11830 WEBB CHAPEL RD #1200,7/1/2018,FY2018
ALL N GO,Routine,2/10/2019,89,3025,WEBB CHAPEL,,75220,3025 WEBB CHAPEL EXT,2/1/2019,FY2019
ALL SAINTS CATHOLIC CHURCH,Routine,2/27/2019,100,5231,MEADOWCREEK,,75248,5231 MEADOWCREEK DR,2/1/2019,FY2019
ALL SAINTS ELEM SCHOOL,Routine,8/19/2019,98,7777,OSAGE PLAZA,,75252,7777 OSAGE PLAZA PKWY,8/1/2019,FY2019
ALL THE BALLS,Routine,1/13/2020,95,1618,COMMERCE,,75208,1618 W COMMERCE ST,1/1/2020,FY2020
ALLEN'S GROCERY,Routine,9/19/2019,88,2500,LAWRENCE,,75215,2500 LAWRENCE ST,9/1/2019,FY2019
ALLIGATOR JACKS BEER & WINE,Routine,12/13/2018,89,5310,LAMAR,,75215,5310 S LAMAR ST,12/1/2018,FY2019
ALOFT DALLAS,Routine,6/27/2019,92,1033,YOUNG,#100,75202,1033 YOUNG ST #100,6/1/2019,FY2019
ALOFT/ELEMENT BREAKFAST AREA- PREP AREA,Routine,7/10/2019,96,2333,MOCKINGBIRD,,75235,2333 W MOCKINGBIRD LN,7/1/2019,FY2019
ALOHA BAR-B-QUE,Routine,8/1/2019,80,5610,LEMMON,#A1,75209,5610 LEMMON AVE #A1,8/1/2019,FY2019
ALONTI CAFE,Routine,9/13/2019,86,1150,EMPIRE CENTRAL,#100,75247,1150 EMPIRE CENTRAL DR #100,9/1/2019,FY2019
ALONTI CAFE & CATERING,Routine,5/7/2019,92,11411,CENTRAL,,75243,11411 N CENTRAL EXPW,5/1/2019,FY2019
ALONTI DELI,Routine,12/12/2018,96,901,MAIN,#C-10,75202,901 MAIN ST #C-10,12/1/2018,FY2019
ALPHA FOOD MART,Follow-up,9/17/2019,82,5626,ALPHA,,75240,5626 ALPHA RD,9/1/2019,FY2019
ALTERNATIVE CENTER @ VILLAGE FAIR,Routine,12/17/2019,92,4949,VILLAGE FAIR,,75224,4949 VILLAGE FAIR DR,12/1/2019,FY2020
AM DONUT AND COFFEE,Routine,5/23/2019,97,115,ILLINOIS,,75224,115 W ILLINOIS AVE,5/1/2019,FY2019
