restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
NORTHWOOD MAIN KITCHEN/BAKERY/MEAT,Routine,02/26/2019,83,6524,ALPHA,,75240,6524 ALPHA RD,Feb 2019,FY2019
CB RICHARD ELLIS,Routine,01/31/2019,99,2100,ROSS,#1600,75201,2100 ROSS AVE #1600,Jan 2019,FY2019
CIRCLE M FOOD MART,Routine,02/28/2019,84,3933,COCKRELL HILL,,75236,3933 S COCKRELL HILL RD,Feb 2019,FY2019
FLASH MART #1,Follow-up,02/08/2019,87,6769,ABRAMS,,75231,6769 ABRAMS RD,Feb 2019,FY2019
MI PUEBLITO TAQUERIA Y PA,Routine,01/20/2019,78,2222,GUS THOMASSON,,75228,2222 GUS THOMASSON RD,Jan 2019,FY2019
LAS PINAS LOCAS,Routine,01/08/2019,95,2410,DUNCANVILLE,#110,75211,2410 DUNCANVILLE RD #110,Jan 2019,FY2019
MCCHICKEN & RICE,Routine,02/04/2019,93,8106,SPRING VALLEY,,75240,8106 SPRING VALLEY RD,Feb 2019,FY2019
JAN BEERS,Routine,03/25/2019,89,2527,ROYAL,#130,75229,2527 ROYAL LN #130,Mar 2019,FY2019
CAFE MAYA,Routine,01/15/2019,99,1801,GRIFFIN,3RD F,75202,1801 N GRIFFIN ST 3RD F,Jan 2019,FY2019
TACO BELL/PIZZA HUT #370,Routine,02/05/2019,93,2245,NORTHWEST,,75220,2245 W NORTHWEST HWY,Feb 2019,FY2019
WINGSTOP,Routine,02/04/2019,97,10910,CENTRAL,#500,75231,10910 N CENTRAL EXPW #500,Feb 2019,FY2019
E RAE KOREAN FOOD,Routine,02/04/2019,83,11434,EMERALD,#108,75229,11434 EMERALD ST #108,Feb 2019,FY2019
OLD HAG'S PIZZA AND PASTA,Routine,01/29/2019,89,1315,DAVIS,,75208,1315 W DAVIS ST,Jan 2019,FY2019
EL RIO GRANDE (JUICE BAR),Routine,03/07/2019,98,10909,WEBB CHAPEL,#131,75229,10909 WEBB CHAPEL RD #131,Mar 2019,FY2019
JULIUS DORSEY ELEMENTARY,Routine,05/02/2019,94,133,ST AUGUSTINE,,75217,133 N ST AUGUSTINE RD,May 2019,FY2019
CANE'S DELI,Routine,03/14/2019,60,12810,HILLCREST,#107,75230,12810 HILLCREST RD #107,Mar 2019,FY2019
SEAGOVILLE MIDDLE SCHOOL,Routine,04/23/2019,94,950,WOODY,,75253,950 WOODY RD,Apr 2019,FY2019
TOM THUMB - SUSHI,Routine,05/09/2019,95,2380,FIELD,,75021,2380 N FIELD ST,May 2019,FY2019
QDOBA MEXICAN GRILL,Routine,01/18/2019,86,5600,LOVERS,#128,75206,5600 W LOVERS LN #128,Jan 2019,FY2019
WHOLE FOODS MARKET-DELI,Routine,01/09/2019,91,11700,PRESTON,714,75230,11700 PRESTON RD 714,Jan 2019,FY2019
IMOTO-1ST FLOOR,Routine,05/06/2019,72,2400,VICTORY PARK,,75219,2400 VICTORY PARK LN,May 2019,FY2019
ADAM'S KABOB & GRILL,Routine,02/27/2019,94,8024,SPRING VALLEY,,75240,8024 SPRING VALLEY RD,Feb 2019,FY2019
FIESTA MART DELI,Routine,02/14/2019,92,5334,ROSS,,75204,5334 ROSS AVE,Feb 2019,FY2019
MURPHY'S DELI,Routine,02/19/2019,97,1717,MAIN,#C100,75201,1717 MAIN ST #C100,Feb 2019,FY2019
MILLE LIRE,Routine,03/19/2019,80,3102,OAKLAWN,#116,75219,3102 OAKLAWN AVE #116,Mar 2019,FY2019
BIG BOX CATERING,Routine,03/20/2019,90,5014,ROSS,,75206,5014 ROSS AVE,Mar 2019,FY2019
MR. FOOD MART/BARBECUE,Routine,03/31/2019,80,4131,WESTMORELAND,#B,75212,4131 N WESTMORELAND RD #B,Mar 2019,FY2019
MARISCOS LA MAREA,Routine,05/07/2019,83,9404,OVELLA,,75220,9404 OVELLA AVE,May 2019,FY2019
BENT TREE CC TENNIS,Routine,01/17/2019,97,5201,WESTGROVE,,75248,5201 WESTGROVE DR,Jan 2019,FY2019
HIDDEN DOOR,Routine,02/10/2019,92,5025,BOWSER,,75209,5025 BOWSER AVE,Feb 2019,FY2019
THE LOCAL OAK,Routine,01/22/2019,97,409,ZANG,,75208,409 N ZANG BLVD,Jan 2019,FY2019
JOHN IRELAND ELEMENTARY,Routine,04/10/2019,95,1515,JIM MILLER,,75217,1515 N JIM MILLER RD,Apr 2019,FY2019
7-ELEVEN #35416,Routine,03/15/2019,91,750,RIVERFRONT,,75207,750 N RIVERFRONT BLVD,Mar 2019,FY2019
EATZIS DELI AREA,Routine,02/09/2019,96,5600,LOVERS,136,75209,5600 W LOVERS LN 136,Feb 2019,FY2019
BIG TONYS WEST PHILLY CHEESE STEAKS DALLAS,Routine,04/18/2019,84,13378,PRESTON,,75240,13378 PRESTON RD,Apr 2019,FY2019
SLEEP INN DALLAS,Routine,01/07/2019,95,1165,EMPIRE CENTRAL,,75247,1165 EMPIRE CENTRAL PL,Jan 2019,FY2019
TIKKA KING,Routine,04/01/2019,77,11641,HARRY HINES,#201,75229,11641 HARRY HINES BLVD #201,Apr 2019,FY2019
ST PAUL CAFE,Routine,02/11/2019,98,1707,SAN JACINTO,,75201,1707 SAN JACINTO ST,Feb 2019,FY2019
BROOKRIVER CAFE,Routine,03/14/2019,98,7800,STEMMONS,#160,75247,7800 N STEMMONS FRWY #160,Mar 2019,FY2019
THE OLD CROW,Routine,02/15/2019,94,1911,GREENVILLE,,75206,1911 GREENVILLE AVE,Feb 2019,FY2019
SASA SUSHI,Routine,01/30/2019,86,6340,GASTON,,75214,6340 GASTON AVE,Jan 2019,FY2019
ZIO AL'S PIZZA & PASTA,Routine,03/14/2019,92,3940,ROSEMEADE,#120,75287,3940 ROSEMEADE PKWY #120,Mar 2019,FY2019
THE DUBLINER,Routine,01/24/2019,93,2818,GREENVILLE,,75206,2818 GREENVILLE AVE,Jan 2019,FY2019
GORDITAS LA MINA,Routine,04/13/2019,88,11200,HARRY HINES,#E3,75229,11200 HARRY HINES BLVD #E3,Apr 2019,FY2019
HARMONY SCH OF BUSINESS W SIDE CAFE,Routine,02/11/2019,98,8080,PRESIDENT GEORGE BUSH,,75252,8080 PRESIDENT GEORGE BUSH TPKE,Feb 2019,FY2019
B CAKE CAFE,Follow-up,04/23/2019,81,9780,WALNUT,#280,75243,9780 WALNUT ST #280,Apr 2019,FY2019
MRS. FIELDS COOKIES,Routine,02/13/2019,98,8687,CENTRAL,#746,75225,8687 N CENTRAL EXPW #746,Feb 2019,FY2019
BISTRO RESTAURANT BAR 2ND FL,Routine,02/14/2019,94,13340,DALLAS,,75240,13340 DALLAS PKWY,Feb 2019,FY2019
BIG MAMA'S CHICKEN & WAFFLES,Routine,04/02/2019,88,9810,FOREST,,75243,9810 FOREST LN,Apr 2019,FY2019
DALLAS EMBASSY SUITES,Routine,01/17/2019,97,14021,NOEL,,75240,14021 NOEL RD,Jan 2019,FY2019
HENDERSON TAP HOUSE,Routine,03/20/2019,82,2323,HENDERSON,#102,75206,2323 N HENDERSON AVE STE #102,Mar 2019,FY2019
EL RINCONSITO,Routine,01/08/2019,80,3438,SAMUELL,,75223,3438 SAMUELL BLVD,Jan 2019,FY2019
WHATABURGER,Routine,02/20/2019,77,11721,NORTHWEST,,75231,11721 E NORTHWEST HWY,Feb 2019,FY2019
TOM THUMB FOOD GROCERY,Routine,04/14/2019,94,7117,INWOOD,,75209,7117 INWOOD RD,Apr 2019,FY2019
LA CALLE DOCE IN LAKEWOOD,Routine,01/31/2019,88,1925,SKILLMAN,,75206,1925 SKILLMAN ST,Jan 2019,FY2019
LA DUNI,Routine,02/16/2019,97,2612,IRVING,,75207,2612 IRVING BLVD,Feb 2019,FY2019
WALMART #0949 PRODUCE PREP,Routine,01/29/2019,91,3155,WHEATLAND,,75237,3155 W WHEATLAND RD,Jan 2019,FY2019
LA CABANITA TAQUERIA,Routine,04/01/2019,85,10777,HARRY HINES,#130,75220,10777 HARRY HINES BLVD #130,Apr 2019,FY2019
PLAZA # 1060 VENDING ROOM 123,Routine,03/07/2019,100,2500,VICTORY,#1082,75201,2500 VICTORY AVE PLZA #1082,Mar 2019,FY2019
WEST END HOTE LFOUNDER'S BAR,Routine,01/14/2019,99,1015,ELM,,75202,1015 ELM ST,Jan 2019,FY2019
ED CAMPBELL CONCESSION- COTTON BOWL STAND #6-1581,Routine,03/05/2019,100,3750,COTTON BOWL PLAZA,,75210,3750 COTTON BOWL PLAZA,Mar 2019,FY2019
GALLO NERO ITALIAN BISTRO,Routine,04/11/2019,70,1905,GREENVILLE,,75206,1905 GREENVILLE AVE,Apr 2019,FY2019
SPORTS CITY CANTINA,Routine,04/02/2019,89,10851,HARRY HINES,,75220,10851 HARRY HINES BLVD,Apr 2019,FY2019
WESTERN CHICKEN,Routine,01/15/2019,87,6868,SHADY BROOK,,75231,6868 SHADY BROOK LN,Jan 2019,FY2019
YEMBOL AFRICAN RESTAURANT,Follow-up,04/16/2019,77,9241,SKILLMAN,#102,75243,9241 SKILLMAN ST #102,Apr 2019,FY2019
EL BOLERO (OUTSIDE BAR),Routine,02/18/2019,100,1201,OAK LAWN,#160,75207,1201 OAK LAWN AVE #160,Feb 2019,FY2019
TASTE DATE CAFE,Routine,01/09/2019,80,8131,LBJ,#150,75251,8131 LBJ FRWY STE #150,Jan 2019,FY2019
TAVERNA PIZZEIA & RISOTTERIA,Routine,02/25/2019,90,3312,KNOX,,75205,3312 KNOX ST,Feb 2019,FY2019
CASA CAVAZOS,Routine,05/13/2019,86,5409,JIM MILLER,,75227,5409 N JIM MILLER RD,May 2019,FY2019
BAKER BROS AMERICAN DELI,Routine,03/14/2019,86,5500,GREENVILLE,#1102,75206,5500 GREENVILLE AVE #1102,Mar 2019,FY2019
BUDDIST CENTER OF DALLAS,Routine,02/08/2019,80,8484,STULTS,,75243,8484 STULTS RD,Feb 2019,FY2019
HARRY C WITHERS ELEM,Routine,03/21/2019,94,3959,NORTHAVEN,,75229,3959 NORTHAVEN RD,Mar 2019,FY2019
SONIC DRVE IN,Routine,03/22/2019,80,2945,BUCKNER,,75228,2945 N BUCKNER BLVD,Mar 2019,FY2019
BE YOU NUTRITION,Routine,03/07/2019,87,5626,MAPLE,#150,75225,5626 MAPLE AVE #150,Mar 2019,FY2019
GRIMALDI'S PIZZERIA,Routine,02/28/2019,95,3636,MCKINNEY,190,75204,3636 MCKINNEY AVE 190,Feb 2019,FY2019
RESTAURANT SANTA ROSA,Routine,02/27/2019,87,3720,WALNUT HILL,,75229,3720 WALNUT HILL LN,Feb 2019,FY2019
PACIUGO,Routine,02/08/2019,89,13350,DALLAS,#1485,75240,13350 DALLAS PKWY #1485,Feb 2019,FY2019
D OFFICE,Routine,03/29/2019,87,11353,EMERALD,#100,75229,11353 EMERALD ST #100,Mar 2019,FY2019
WAL-MART #2996 DELI,Routine,05/07/2019,95,18121,MARSH,,75287,18121 MARSH LN,May 2019,FY2019
WENDY'S #9410,Routine,04/08/2019,98,5215,SPRING VALLEY,,75240,5215 SPRING VALLEY RD,Apr 2019,FY2019
CHICK-FIL-A,Routine,01/25/2019,89,9386,LBJ,,75243,9386 LBJ FRWY,Jan 2019,FY2019
PLAYMATE'S CLUB,Routine,02/14/2019,97,5004,HOHEN,,75215,5004 HOHEN AVE,Feb 2019,FY2019
HILLCREST CAFE,Routine,03/14/2019,91,12720,HILLCREST,#107,75230,12720 HILLCREST RD #107,Mar 2019,FY2019
EL CENTRO TAQUERIA,Routine,04/02/2019,70,8231,PARK,,75231,8231 PARK LN,Apr 2019,FY2019
SMOOTHIE KING,Routine,03/16/2019,95,9371,GARLAND,#100,75218,9371 GARLAND RD #100,Mar 2019,FY2019
7-ELEVEN CONVENIENCE STORE #35414K,Routine,05/08/2019,99,15707,HILLCREST,,75248,15707 HILLCREST RD,May 2019,FY2019
RUNWAY CAFE,Routine,01/10/2019,100,2050,STEMMONS,14TH,75207,2050 N STEMMONS FRWY 14TH,Jan 2019,FY2019
JACK IN THE BOX #3757,Routine,03/16/2019,88,2727,WHEATLAND,,75237,2727 W WHEATLAND RD,Mar 2019,FY2019
GRABBAGREEN,Routine,03/14/2019,83,3417,GASTON,#120,75246,3417 GASTON AVE #120,Mar 2019,FY2019
POBLANO'S,Routine,01/16/2019,97,1700,PACIFIC,#103,75201,1700 PACIFIC AVE #103,Jan 2019,FY2019
GOLDEN CHICK,Routine,03/22/2019,92,11805,NORTHWEST,,75238,11805 E NORTHWEST HWY,Mar 2019,FY2019
HEROES SPORTS GRILL,Routine,02/16/2019,96,3094,STEMMONS,,75247,3094 N STEMMONS FRWY,Feb 2019,FY2019
RESTAURANT RAUL,Routine,04/04/2019,82,5336,SINGLETON,,75212,5336 SINGLETON BLVD,Apr 2019,FY2019
WILLIAMS CHICKEN,Routine,02/14/2019,90,9359,FOREST,,75243,9359 FOREST LN,Feb 2019,FY2019
BARTACO PRESTON CENTER,Routine,03/06/2019,90,6130,LUTHER,,75225,6130 LUTHER LN,Mar 2019,FY2019
EAGLE STADUM STAND/VISTORS,Routine,04/09/2019,95,5520,LANGDON,,75241,5520 LANGDON RD,Apr 2019,FY2019
ARELLANOS SNACK SHACK,Routine,01/28/2019,94,3525,ASH,#100,75223,3525 ASH LN #100,Jan 2019,FY2019
GUESS WHO'S COMING TO DINNER,Routine,03/18/2019,68,10729,AUDELIA,#107,75238,10729 AUDELIA RD #107,Mar 2019,FY2019
LOS CHAPULINES,Routine,03/01/2019,96,515,CARROLL,#B,75246,515 N CARROLL AVE #B,Mar 2019,FY2019
EL GUERRERENSE,Routine,04/28/2019,83,2215,OATES,#C,75228,2215 OATES DR STE #C,Apr 2019,FY2019
MAGGIANO'S #107 BANQUET FACILITY,Routine,05/02/2019,98,8687,CENTRAL,205,75231,8687 N CENTRAL EXPW 205,May 2019,FY2019
P F CHANG'S CHINA BISTRO,Routine,03/25/2019,91,18323,DALLAS,,75287,18323 N DALLAS PKWY,Mar 2019,FY2019
KORYO KALBI KOREAN BBQ,Routine,01/11/2019,70,2560,ROYAL,#105,75229,2560 ROYAL LN #105,Jan 2019,FY2019
SUBWAY SANDWICHES,Routine,03/14/2019,86,1219,BECKLEY,,75203,1219 N BECKLEY AVE,Mar 2019,FY2019
COUNTRY BURGER,Routine,05/01/2019,96,401,HAMPTON,,75208,401 S HAMPTON RD,May 2019,FY2019
COPPELL MS CAFETERIA,Routine,02/06/2019,85,2701,RANCH,,75019,2701 RANCH TRL,Feb 2019,FY2019
TRADER JOES,Routine,02/14/2019,95,14856,PRESTON,#200,75240,14856 PRESTON RD #200,Feb 2019,FY2019
CVS PHARMACY,Routine,02/11/2019,95,2427,JEFFERSON,,75211,2427 W JEFFERSON BLVD,Feb 2019,FY2019
ROYAL OAKS COUNTRY CLUB CREEK BAR,Routine,01/08/2019,97,7915,GREENVILLE,,75231,7915 GREENVILLE AVE,Jan 2019,FY2019
LA CALLE DOCE BAR & COURTYARD,Routine,02/21/2019,93,415,TWELTH,,75208,415 W TWELTH ST,Feb 2019,FY2019
MCDONALD'S,Routine,04/30/2019,70,11102,CENTRAL,,75231,11102 N CENTRAL EXPW,Apr 2019,FY2019
CULINARY KITCHEN & BEYOND,Routine,02/09/2019,76,2156,NORTHWEST,#312,75220,2156 W NORTHWEST HWY #312,Feb 2019,FY2019
FRANCISCO MEDRANO MIDDLE SCHOOL,Routine,02/04/2019,97,9801,BROCKBANK,,75220,9801 BROCKBANK DR,Feb 2019,FY2019
B-Z SHOP FOOD STORE #2,Routine,02/12/2019,89,7036,LOOP 12,,75217,7036 S LOOP 12,Feb 2019,FY2019
DENNY'S,Routine,03/13/2019,83,10433,CENTRAL,,75231,10433 N CENTRAL EXPW,Mar 2019,FY2019
CROWN GROCERY & DELI,Routine,05/07/2019,80,1210,HAMPTON,,75208,1210 S HAMPTON RD,May 2019,FY2019
CARNCERIA MEXICO TAQUERIA,Routine,02/06/2019,92,5417,BERNAL,,75212,5417 BERNAL DR,Feb 2019,FY2019
DOUBLETREE (82FIFTY RESTAURANT),Routine,02/26/2019,89,8250,CENTRAL,,75206,8250 N CENTRAL EXPW,Feb 2019,FY2019
WORLD FOOD WAREHOUSE GROCERY/DELI,Routine,03/26/2019,73,13434,FLOYD,,75243,13434 FLOYD CIR,Mar 2019,FY2019
THIRSTY'S,Routine,02/04/2019,93,13350,DALLAS,#3585,75240,13350 DALLAS PKWY #3585,Feb 2019,FY2019
MI TIENDITA,Routine,03/21/2019,95,1227,WORLD STORE,100-1,75217,1227 WORLD STORE CT 100-1,Mar 2019,FY2019
POTPOURRI OF SILK,Routine,01/31/2019,98,317,ZANG,,75208,317 N ZANG BLVD,Jan 2019,FY2019
BON APPETIT @ PEROT #31411/31416,Routine,04/23/2019,92,3000,TURTLE CREEK,#100,75204,3000 TURTLE CREEK BLVD #100,Apr 2019,FY2019
SPORTS BAR,Routine,01/30/2019,100,555,LAMAR,#100,75202,555 S LAMAR ST #100,Jan 2019,FY2019
SAHARA RESTAURANT,Routine,04/10/2019,89,5441,ALPHA,#112,75240,5441 ALPHA RD #112,Apr 2019,FY2019
BLUEBONNET SALADS & GRILL,Routine,03/13/2019,89,8625,KING GEORGE,#245,75235,8625 KING GEORGE DR #245,Mar 2019,FY2019
CHOI'S DONUTS,Routine,03/06/2019,90,2636,FRANKFORD,#105,75287,2636 FRANKFORD RD #105,Mar 2019,FY2019
W . H. GASTON MIDDLE SCH,Routine,05/07/2019,96,9565,MERCER,,75228,9565 MERCER ST,May 2019,FY2019
REINHARDT ELEMENTARY SCH,Routine,05/14/2019,98,10122,LOSA,,75218,10122 LOSA DR,May 2019,FY2019
LIL V BAR B Q,Routine,01/04/2019,82,7620,GREAT TRINITY FOREST,,75217,7620 GREAT TRINITY FOREST WAY,Jan 2019,FY2019
TACO CABANA #705,Routine,02/15/2019,89,1827,GREENVILLE,,75206,1827 GREENVILLE AVE,Feb 2019,FY2019
PRESBYTERIAN COMMUNITIES/SATELLITE KITCHEN 3FL,Routine,02/08/2019,91,8790,WESTMINSTER,,75243,8790 WESTMINSTER,Feb 2019,FY2019
BURGER KINGS,Routine,01/14/2019,93,2439,LEDBETTER,,75216,2439 W LEDBETTER DR,Jan 2019,FY2019
BISON BAR & GRILL,Routine,03/21/2019,84,3030,ROSS,,75204,3030 ROSS AVE,Mar 2019,FY2019
TACO AZTECA,Routine,04/13/2019,94,11200,HARRY HINES,#S1,75229,11200 HARRY HINES BLVD #S1,Apr 2019,FY2019
TRES ARBOLITOS TAQUERIA,Routine,03/27/2019,80,3212,FALLS,,75211,3212 FALLS DR,Mar 2019,FY2019
CRAB & CLAW,Routine,02/12/2019,94,7932,GREAT TRINITY FOREST,#114A,75214,7932 GREAT TRINITY FOREST WAY #114A,Feb 2019,FY2019
CHICK-FIL-A,Routine,01/23/2019,97,1201,ELM,#LL06,75202,1201 ELM ST #LL06,Jan 2019,FY2019
CHICK-FIL-A,Routine,02/19/2019,95,8200,WALNUT HILL,,75231,8200 WALNUT HILL LN,Feb 2019,FY2019
LIBERTINE,Routine,03/20/2019,96,2101,GREENVILLE,,75206,2101 GREENVILLE AVE,Mar 2019,FY2019
BAYLOR HOSPITAL CAFETERIA,Routine,03/14/2019,85,909,WASHINGTON,,75201,909 N WASHINGTON AVE,Mar 2019,FY2019
CAFE MEZBAN,Routine,02/21/2019,88,13340,AUDELIA,#135,75243,13340 AUDELIA RD #135,Feb 2019,FY2019
FAIRMONT HOTEL (STARBUCKS),Routine,02/08/2019,100,1717,AKARD,,75201,1717 N AKARD ST,Feb 2019,FY2019
TACO CABANA #197,Routine,03/26/2019,75,11779,PLANO,,75238,11779 PLANO RD,Mar 2019,FY2019
EL RIO GRANDE (CREMERIA),Routine,03/07/2019,90,10909,WEBB CHAPEL,#131,75229,10909 WEBB CHAPEL RD #131,Mar 2019,FY2019
AMERICAN DOLLAR +,Routine,02/12/2019,97,9770,FOREST,,75243,9770 FOREST LN,Feb 2019,FY2019
JIMMY JOHN'S,Routine,01/22/2019,96,7742,FOREST,,75230,7742 FOREST LN,Jan 2019,FY2019
TAQUERIA LOS CUATES,Routine,03/05/2019,93,440,BUCKNER,#103,75217,440 S BUCKNER BLVD #103,Mar 2019,FY2019
DALLAS RENAISSANCE HOTEL ASADOR,Routine,01/08/2019,85,2222,STEMMONS,,75207,2222 N STEMMONS FRWY,Jan 2019,FY2019
EAT ZONE,Routine,01/14/2019,72,3003,ILLINOIS,1,75216,3003 E ILLINOIS AVE STE 1,Jan 2019,FY2019
MESO MAYA,Routine,03/21/2019,90,4123,ABRAMS,,75214,4123 ABRAMS RD,Mar 2019,FY2019
THE KITCHEN AT PRESTON TRL,Routine,01/08/2019,93,17370,PRESTON,#415,75252,17370 PRESTON RD #415,Jan 2019,FY2019
AUNTIE ANNE'S,Routine,02/11/2019,94,13350,DALLAS,#3290,75240,13350 DALLAS PKWY #3290,Feb 2019,FY2019
INSPIRED VISION ACADEMY,Routine,03/26/2019,95,8421,BOHANNON,,75217,8421 BOHANNON DR,Mar 2019,FY2019
I LOVE JUICE BAR,Routine,03/06/2019,83,8018,PARK LANE,#120,75231,8018 PARK LANE #120,Mar 2019,FY2019
ROCK & ROLL SUSHI,Routine,01/10/2019,88,6109,BERKSHIRE,#B,75225,6109 BERKSHIRE LN #B,Jan 2019,FY2019
ANTOJITOS LUPITA PUPUSERIA Y TAQUERIA,Routine,01/20/2019,87,301,JEFFERSON,,75203,301 E JEFFERSON BLVD,Jan 2019,FY2019
SAM FOOD MARKET COMPANY,Routine,01/10/2019,81,717,ANN ARBOR,,75216,717 E ANN ARBOR AVE,Jan 2019,FY2019
JERRY'S MARKET DELI,Routine,03/31/2019,84,3301,BERNAL,,75212,3301 BERNAL DR,Mar 2019,FY2019
BURGUESA,Routine,01/23/2019,89,1201,ELM,#LL07,75202,1201 ELM ST #LL07,Jan 2019,FY2019
THE JUNGLE BURGER,Routine,01/16/2019,80,4515,VILLAGE FAIR,#A-1,75224,4515 VILLAGE FAIR DR #A-1,Jan 2019,FY2019
FIESTA #57 TAQUERIA,Routine,02/22/2019,96,2951,BUCKNER,,75227,2951 S BUCKNER BLVD,Feb 2019,FY2019
DALLAS RENAISSANCE HOTEL/BANQUET KITCHEN,Routine,01/08/2019,98,2222,STEMMONS,,75207,2222 N STEMMONS FRWY,Jan 2019,FY2019
HIGHLAND SPRINGS - CHISHOLM'S RESTRAURANT,Routine,04/22/2019,97,8000,FRANKFORD,,75252,8000 FRANKFORD RD,Apr 2019,FY2019
GORDITAS LOS COMALES,Routine,03/01/2019,84,13247,MONTFORT,#100,75240,13247 MONTFORT DR #100,Mar 2019,FY2019
7-ELEVEN #34997,Routine,02/26/2019,96,1010,ROSS,,75221,1010 ROSS AVE,Feb 2019,FY2019
VILLA GRILL DALLAS,Routine,04/03/2019,88,12817,PRESTON,#425,75230,12817 PRESTON RD #425,Apr 2019,FY2019
AFC SUSHI @TOM THUMB #3650,Routine,04/15/2019,100,14999,PRESTON,,75254,14999 PRESTON RD,Apr 2019,FY2019
WENDY'S #1791,Routine,04/30/2019,90,11722,CENTRAL,,75243,11722 N CENTRAL EXPW,Apr 2019,FY2019
WOK STREET,Routine,04/17/2019,88,2005,BUCKNER,,75217,2005 S BUCKNER BLVD,Apr 2019,FY2019
TACO BELL #364,Routine,01/03/2019,90,3223,FORT WORTH,,75211,3223 FORT WORTH AVE,Jan 2019,FY2019
6-TWELVE FOOD STORE,Routine,03/31/2019,93,1221,HAMPTON,,75208,1221 N HAMPTON RD,Mar 2019,FY2019
GOLDEN CHICK,Routine,03/28/2019,90,2253,BUCKNER,,75217,2253 S BUCKNER BLVD,Mar 2019,FY2019
WALMART #5823 - DELI,Routine,01/22/2019,90,6185,RETAIL,#200,75231,6185 RETAIL RD STE #200,Jan 2019,FY2019
CULTIVAR COFFEE,Routine,03/17/2019,83,1155,PEAVY,,75218,1155 PEAVY RD,Mar 2019,FY2019
CHARLIES CREOLE KITCHEN,Routine,03/07/2019,81,2129,GREENVILLE,,75206,2129 GREENVILLE AVE,Mar 2019,FY2019
START RESTAURANT #02,Routine,01/03/2019,93,4023,LEMMON,,75219,4023 LEMMON AVE,Jan 2019,FY2019
FEDERAL RESERVE BANK - CAFE,Routine,01/24/2019,91,2200,PEARL,,75201,2200 N PEARL EXPW,Jan 2019,FY2019
HAPPIEST HOUR,Routine,02/27/2019,86,2616,OLIVE,,75201,2616 OLIVE ST,Feb 2019,FY2019
TAQUERIA/BAKERY,Routine,01/23/2019,82,10020,MARSH,,75229,10020 MARSH LN,Jan 2019,FY2019
HUNKY'S OLD FASHIONED HAMBURGERS,Routine,02/07/2019,89,321,BISHOP,,75208,321 N BISHOP AVE,Feb 2019,FY2019
FIESTA MART COLD DELI,Routine,02/04/2019,92,611,JEFFERSON,,75208,611 W JEFFERSON BLVD,Feb 2019,FY2019
PLEASANT GROVE DONUTS,Routine,01/31/2019,89,1340,BUCKNER,,75217,1340 S BUCKNER BLVD,Jan 2019,FY2019
PIZZA LOUNGE,Routine,01/24/2019,92,841,EXPOSITION,,75226,841 EXPOSITION AVE,Jan 2019,FY2019
PUB PEGASUS,Routine,01/30/2019,94,3326,FITZHUGH,,75204,3326 N FITZHUGH AVE,Jan 2019,FY2019
ALFREDO'S PIZZA & PASTA,Routine,03/04/2019,80,4043,TRINITY MILLS,#108,75252,4043 TRINITY MILLS RD #108,Mar 2019,FY2019
JERSEY MIKES SUBS,Routine,01/25/2019,94,7324,GASTON,#115,75214,7324 GASTON AVE #115,Jan 2019,FY2019
GOLDEN CHICK,Routine,01/30/2019,91,5580,BUCKNER,,75149,5580 S BUCKNER BLVD,Jan 2019,FY2019
MT AUBURN ELEMENTARY,Routine,05/09/2019,100,6012,EAST GRAND,,75223,6012 EAST GRAND AVE,May 2019,FY2019
VELVET TACO,Routine,03/26/2019,96,11700,PRESTON,#600,75230,11700 PRESTON RD #600,Mar 2019,FY2019
BRAUM'S ICE CREAM #258,Routine,01/16/2019,92,3602,INWOOD,,75209,3602 INWOOD RD,Jan 2019,FY2019
ONE STOP DICKEY'S,Routine,03/02/2019,94,2324,MCKINNEY,,75201,2324 MCKINNEY AVE,Mar 2019,FY2019
GATEWAY #23,Routine,05/07/2019,91,3303,ILLINOIS,,75211,3303 W ILLINOIS AVE,May 2019,FY2019
BARBACOA AGAVE MEXICANA,Routine,01/09/2019,89,4525,MAPLE,,75219,4525 MAPLE AVE,Jan 2019,FY2019
TAQUERIA PANCHITO,Routine,01/14/2019,90,803,BEACON,#100,75223,803 S BEACON ST #100,Jan 2019,FY2019
EAGLE OATES FOOD MART,Routine,02/13/2019,96,2222,OATES,,75228,2222 OATES DR,Feb 2019,FY2019
ASO ROCK MARKET,Routine,04/23/2019,81,10061,WHITEHURST,#101,75243,10061 WHITEHURST DR #101,Apr 2019,FY2019
EAST HAMPTON SANDWICH CO.,Routine,03/21/2019,91,12300,INWOOD,#180,75244,12300 INWOOD RD #180,Mar 2019,FY2019
THE LOT,Routine,02/20/2019,86,7530,EAST GRAND,,75214,7530 EAST GRAND AVE,Feb 2019,FY2019
DG'S GENTLEMAN'S CLUB,Routine,02/06/2019,90,2117,NORTHWEST,,75220,2117 W NORTHWEST HWY,Feb 2019,FY2019
AMIGO'S FOOD STORE,Routine,01/14/2019,95,722,BEACON,100,75223,722 S BEACON ST 100,Jan 2019,FY2019
MERCADO ARTESANAL,Routine,01/20/2019,95,371,JEFFERSON,#120,75208,371 W JEFFERSON BLVD #120,Jan 2019,FY2019
SIPSTIR CAFE,Routine,03/07/2019,76,3000,BLACKBURN,#180,75204,3000 BLACKBURN ST #180,Mar 2019,FY2019
